gameId,league,playoffs,date,patch,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,Columna1,t1p2_position,t1p2_player,t1p2_champion,Columna2,t1p3_position,t1p3_player,t1p3_champion,Columna3,t1p4_position,t1p4_player,t1p4_champion,Columna4,t1p5_position,t1p5_player,t1p5_champion,Columna5,t2p1_position,t2p1_player,t2p1_champion,Columna6,t2p2_position,t2p2_player,t2p2_champion,Columna7,t2p3_position,t2p3_player,t2p3_champion,Columna8,t2p4_position,t2p4_player,t2p4_champion,Columna9,t2p5_position,t2p5_player,t2p5_champion,Columna10
62687850,LDL,0,11/06/20,10.06,Rogue Warriors Shark,Nidalee,Kalista,Ezreal,Zoe,Rumble,1,Bilibili Gaming Junior,Varus,Wukong,Aphelios,LeBlanc,Fizz,sup,xunyu,Thresh,15604.99,bot,LuXun,Syndra,63210.81,mid,HwQ,Lucian,70066.53,jng,Xhy,Graves,23166.74,top,BoWen,Ornn,49060.29,sup,Yuen,Nautilus,1262.62,bot,bohe,Miss Fortune,78326.82,mid,qingcheng,Twisted Fate,41720.58,jng,Am2,Trundle,10650.31,top,Myths,Mordekaiser,50317.67
62697851,LDL,0,11/06/20,10.06,Vici Gaming Potential,Sett,Ezreal,Syndra,Wukong,Ornn,0,Team WE Academy,Varus,Draven,Kalista,Nautilus,Thresh,sup,Jerry,Blitzcrank,21119.61,bot,Ahn,Aphelios,37281.27,mid,Jay,Karma,23678.86,jng,Noble,Kindred,29839.43,top,Zdz,Aatrox,47754.23,sup,Zhuo,Bard,21090.11,bot,Simple,Ashe,52089.57,mid,Yimeng,LeBlanc,5780.12,jng,Magic,Trundle,21054.07,top,Coten,Camille,53066.08
62687852,LDL,0,11/06/20,10.06,Rogue Warriors Shark,Nidalee,Ezreal,Kalista,Renekton,Rumble,1,Bilibili Gaming Junior,Varus,Wukong,Aphelios,LeBlanc,Fizz,sup,xunyu,Thresh,15616.23,bot,LuXun,Syndra,3114.83,mid,HwQ,Jayce,56455.91,jng,Xhy,Graves,36523.05,top,BoWen,Mordekaiser,84778.56,sup,Yuen,Nautilus,1834.87,bot,bohe,Miss Fortune,58433.87,mid,qingcheng,Twisted Fate,46803.61,jng,Am2,Trundle,13358.72,top,Alielie,Ornn,54913.83
62697854,LDL,0,11/06/20,10.06,Team WE Academy,Kalista,Wukong,LeBlanc,Nidalee,Graves,0,Vici Gaming Potential,Varus,Ezreal,Sett,Kassadin,Ornn,sup,Zhuo,Thresh,13860.98,bot,Simple,Aphelios,74790.24,mid,Yimeng,Syndra,56419.51,jng,Magic,Trundle,13309.76,top,Coten,Renekton,70751.22,sup,Jerry,Nautilus,1674.39,bot,Ahn,Miss Fortune,80614.63,mid,Jay,Zoe,93321.95,jng,Noble,Jarvan IV,16202.44,top,Zdz,Gangplank,74536.59
62707856,LDL,0,11/06/20,10.06,WanZhen Esports Club,Thresh,Trundle,Nidalee,Elise,Taliyah,0,EDG Youth Team,Syndra,Sett,Varus,Azir,Wukong,sup,1874,Nautilus,17692.72,bot,Mine,Senna,30725.83,mid,MaiX,Corki,67960.26,jng,sixsix9,Graves,40156.29,top,Clowz,Ornn,26731.13,sup,Cygood,Morgana,25385.43,bot,GENTLE,Ashe,53586.75,mid,909,Jayce,88241.06,jng,EMit,Gragas,28219.87,top,Sleepy,Aatrox,34672.85
62717857,LDL,0,11/06/20,10.06,Victorious Gaming,LeBlanc,Syndra,Zoe,Elise,Rek'Sai,0,Joy Dream,Fiddlesticks,Kalista,Irelia,Nidalee,Gragas,sup,Savoki,Sett,12464.42,bot,Spike,Varus,2754.39,mid,Recall,Karma,3003.74,jng,Bun,Graves,20294.03,top,sqb,Gangplank,88251.43,sup,Teeen,Yuumi,35713.25,bot,Lpc,Sivir,50041.56,mid,Ye,Orianna,61577.14,jng,Yueyue,Trundle,11245.71,top,Humble,Renekton,34067.53
62707859,LDL,0,11/06/20,10.06,EDG Youth Team,Nautilus,Sett,Wukong,Azir,Zoe,1,WanZhen Esports Club,Varus,Graves,LeBlanc,Nidalee,Elise,sup,Cygood,Blitzcrank,11713.77,bot,GENTLE,Syndra,37674.17,mid,909,Twisted Fate,19927.99,jng,EMit,Olaf,1804.05,top,Sleepy,Jayce,83503.15,sup,1874,Thresh,11759.68,bot,Mine,Kalista,17927.09,mid,MaiX,Corki,40298.83,jng,sixsix9,Trundle,15197.12,top,Clowz,Ornn,25749.77
62717860,LDL,0,11/06/20,10.06,Joy Dream,Fiddlesticks,Kalista,Irelia,Pantheon,Qiyana,1,Victorious Gaming,LeBlanc,Syndra,Zoe,Lee Sin,Graves,sup,Teeen,Thresh,14564.98,bot,Lpc,Varus,8499.54,mid,Ye,Orianna,52598.41,jng,Yueyue,Trundle,32933.56,top,Humble,Renekton,71741.75,sup,Savoki,Sett,23435.85,bot,Spike,Kai'Sa,25504.39,mid,Recall,Camille,52691.18,jng,Bun,Nidalee,73807.77,top,sqb,Gangplank,64430.42
62727862,LDL,0,12/06/20,10.06,Legend Esport Gaming,Syndra,LeBlanc,Varus,Gangplank,Braum,1,V5 87,Ezreal,Aphelios,Wukong,Yuumi,Karma,sup,Mo,Morgana,22903.98,bot,Able,Caitlyn,54509.37,mid,Andy,Yasuo,53543.33,jng,August,Nidalee,84962.53,top,X1LAN,Renekton,5353.63,sup,poge,Tahm Kench,14887.59,bot,Ch1rry,Ashe,50241.22,mid,ZBB,Pantheon,4497.19,jng,XiaoYang,Ekko,54238.88,top,Invincible,Aatrox,38283.37
62727863,LDL,0,12/06/20,10.06,V5 87,Yasuo,Ezreal,Renekton,Nidalee,Pantheon,1,Legend Esport Gaming,Syndra,Varus,LeBlanc,Zoe,Galio,sup,poge,Bard,3673.33,bot,Ch1rry,Veigar,64855.07,mid,ZBB,Wukong,76165.38,jng,XiaoYang,Graves,91946.39,top,Invincible,Jayce,73960.02,sup,Mo,Thresh,2097.41,bot,Able,Aphelios,103932.76,mid,Andy,Sett,47195.82,jng,August,Ekko,60888.69,top,X1LAN,Jax,59596.55
62747865,LDL,0,12/06/20,10.06,Invictus Gaming Young,Elise,Kalista,Varus,Thresh,Jax,1,JingNetGame,Ekko,Nidalee,Graves,Tahm Kench,Bard,sup,Lucas,Taric,11536.92,bot,Snow,Ashe,47210.44,mid,Captain,Syndra,61908.94,jng,XUN,Kindred,76597.45,top,zs,Wukong,34390.89,sup,yuWWuu,Sett,8368.68,bot,Yifan,Aphelios,38601.89,mid,Punk,Karma,18859.52,jng,Bandao,Olaf,29483.62,top,yaoyang,Darius,41940.03
62727864,LDL,0,12/06/20,10.06,Legend Esport Gaming,Syndra,Varus,LeBlanc,Elise,Graves,0,V5 87,Yasuo,Aphelios,Nidalee,Pantheon,Ekko,sup,Mo,Morgana,18835.76,bot,Able,Caitlyn,752.16,mid,Andy,Galio,29268.71,jng,August,Karthus,52887.53,top,X1LAN,Wukong,40545.88,sup,poge,Yuumi,39642.35,bot,Ch1rry,Ezreal,81393.88,mid,ZBB,Karma,51930.35,jng,XiaoYang,Kindred,35243.29,top,Pidgey,Renekton,51588.71
62747866,LDL,0,12/06/20,10.06,JingNetGame,Ekko,Nidalee,Wukong,Yuumi,Bard,0,Invictus Gaming Young,Varus,Kalista,Elise,Nautilus,Thresh,sup,yuWWuu,Galio,1164.41,bot,Yifan,Aphelios,32960.22,mid,Punk,Karma,22697.84,jng,Bandao,Olaf,30699.23,top,yaoyang,Aatrox,38696.44,sup,Lucas,Braum,14143.75,bot,Snow,Ezreal,77112.35,mid,Captain,Syndra,97411.03,jng,XUN,Graves,46325.19,top,zs,Ornn,52731.33
62737867,LDL,0,12/06/20,10.06,Dominus Esports Young,Trundle,Aphelios,Nunu & Willump,Alistar,Yuumi,1,Young Miracles,Varus,Wukong,Sett,Thresh,Renekton,sup,Yui,Braum,22982.12,bot,xubin,Kalista,54067.45,mid,Hanlan,Syndra,49490.04,jng,xiaohuangren,Graves,33280.53,top,melody,Poppy,59417.48,sup,Ke,Nautilus,10638.73,bot,xing,Miss Fortune,5877.67,mid,badboy,Pantheon,26624.43,jng,Famingjia,Ekko,19956.06,top,September,Ornn,32415.94
62767868,LDL,0,12/06/20,10.06,Royal Club,Yuumi,Aphelios,Kalista,Karma,Rakan,0,FunPlus Phoenix Blaze,Varus,Trundle,Zoe,Syndra,LeBlanc,sup,Lele,Tahm Kench,8610.09,bot,Such,Ezreal,59483.68,mid,Yuekai,Akali,29366.17,jng,Aria,Jarvan IV,14278.93,top,Xiaoxu,Wukong,42384.57,sup,Shenyi,Nautilus,18039.17,bot,River,Sivir,56506.82,mid,Insulator,Rumble,63646.29,jng,Youxin,Nidalee,66982.79,top,xiao7,Renekton,31670.03
62737870,LDL,0,12/06/20,10.06,Young Miracles,Wukong,Sett,Ekko,Aatrox,Maokai,0,Dominus Esports Young,Varus,Aphelios,Nunu & Willump,Nautilus,Thresh,sup,Ke,Karma,19437.11,bot,xing,Kalista,49481.91,mid,badboy,Syndra,78317.06,jng,Famingjia,Trundle,9239.52,top,September,Renekton,322.78,sup,Yui,Tahm Kench,21515.22,bot,xubin,Senna,39508.33,mid,Hanlan,LeBlanc,53379.67,jng,xiaohuangren,Graves,67151.06,top,melody,Mordekaiser,50271.11
62767871,LDL,0,12/06/20,10.06,FunPlus Phoenix Blaze,Trundle,Zoe,Elise,Gragas,Talon,1,Royal Club,Varus,Ezreal,Nidalee,LeBlanc,Aphelios,sup,Shenyi,Nautilus,21423.08,bot,River,Kai'Sa,41288.46,mid,Insulator,Rumble,75711.54,jng,Youxin,Lee Sin,42721.15,top,xiao7,Renekton,43831.73,sup,Lele,Braum,19576.92,bot,Such,Ashe,50495.19,mid,Yuekai,Sylas,40456.73,jng,Aria,Jarvan IV,23427.88,top,Xiaoxu,Wukong,3868.75
62757873,LDL,0,12/06/20,10.06,Top Esports Challenger,Draven,Aphelios,Syndra,Wukong,Aatrox,1,LinGan e-Sports,Varus,Ezreal,Nocturne,Mordekaiser,Ekko,sup,xiaohai,Braum,29782.99,bot,Photic,Ashe,73177.49,mid,tanghulu,Talon,4748.56,jng,AKi,Graves,3923.51,top,AK,Ornn,41541.86,sup,Zyumi,Sett,27194.91,bot,yanzu1,Kalista,25265.91,mid,Ship,LeBlanc,37643.67,jng,Gabi,Kindred,14073.68,top,Xuanri,Renekton,21829.87
62757875,LDL,0,12/06/20,10.06,LinGan e-Sports,Nocturne,Graves,Sivir,Thresh,Mordekaiser,1,Top Esports Challenger,Draven,Varus,Yuumi,Wukong,Renekton,sup,Zyumi,Sett,38844.57,bot,yanzu1,Ezreal,94931.74,mid,Ship,LeBlanc,86590.46,jng,Gabi,Jarvan IV,24300.99,top,Xuanri,Aatrox,52988.49,sup,xiaohai,Nautilus,16083.06,bot,Photic,Kai'Sa,119970.39,mid,tanghulu,Ekko,53921.05,jng,AKi,Trundle,24446.55,top,AK,Ornn,5174.26
62757877,LDL,0,12/06/20,10.06,LinGan e-Sports,Nocturne,Sivir,Talon,Thresh,Mordekaiser,0,Top Esports Challenger,Draven,Varus,Yuumi,Renekton,Wukong,sup,Zyumi,Braum,9894.88,bot,yanzu1,Ezreal,55921.16,mid,Ship,LeBlanc,40628.12,jng,Gabi,Graves,29823.92,top,Xuanri,Ornn,3050.46,sup,xiaohai,Nautilus,15250.99,bot,Photic,Kai'Sa,74601.84,mid,tanghulu,Ekko,27395.53,jng,AKi,Trundle,12086.73,top,AK,Poppy,35558.48
62787878,LDL,0,13/06/20,10.06,Oh My Dream,LeBlanc,Zoe,Graves,Wukong,Yasuo,0,Vici Gaming Potential,Varus,Sett,Senna,Leona,Braum,sup,Bafang,Taric,8356.01,bot,Eric,Aphelios,94598.64,mid,Bright,Syndra,60888.89,jng,Lixiao,Lee Sin,22013.61,top,Aphasiac,Aatrox,91133.79,sup,Jerry,Nautilus,22743.76,bot,Ahn,Kalista,61283.45,mid,Jay,Fizz,73455.78,jng,Noble,Trundle,20045.35,top,Zdz,Gangplank,86383.22
62787879,LDL,0,13/06/20,10.06,Oh My Dream,LeBlanc,Syndra,Kalista,Zoe,Nautilus,1,Vici Gaming Potential,Varus,Sett,Ezreal,Miss Fortune,Senna,sup,Bafang,Tahm Kench,11728.08,bot,Eric,Ziggs,83420.58,mid,Bright,Karma,34254.13,jng,Lixiao,Graves,39008.89,top,Aphasiac,Renekton,29565.44,sup,Jerry,Leona,11425.67,bot,Ahn,Aphelios,53743.33,mid,Jay,Vel'Koz,59875.48,jng,Noble,Nidalee,24421.86,top,Zdz,Aatrox,25186.79
62807881,LDL,0,13/06/20,10.06,EDG Youth Team,Kled,Renekton,Syndra,Nidalee,Olaf,1,optical spectrum E-sports,Jayce,Varus,Kalista,Graves,Kindred,sup,Cygood,Karma,21594.58,bot,GENTLE,Sivir,28473.53,mid,909,Yasuo,39180.96,jng,EMit,Gragas,33510.87,top,Sleepy,Wukong,25610.18,sup,Pudding,Yuumi,15358.23,bot,Cherub,Ezreal,4609.93,mid,Wood,Vladimir,32828.89,jng,Cheats,Trundle,1489.29,top,Kahom,Ornn,39193.27
62787880,LDL,0,13/06/20,10.06,Oh My Dream,LeBlanc,Kalista,Syndra,Gangplank,Zoe,0,Vici Gaming Potential,Ziggs,Varus,Ezreal,Karma,Renekton,sup,Bafang,Sett,17963.19,bot,Eric,Miss Fortune,44658.19,mid,Bright,Orianna,40151.62,jng,Lixiao,Graves,33462.75,top,Aphasiac,Aatrox,32718.67,sup,Jerry,Yuumi,25453.99,bot,Ahn,Aphelios,5844.61,mid,Jay,Fizz,43748.47,jng,Noble,Olaf,19251.53,top,Zdz,Wukong,4407.45
62807882,LDL,0,13/06/20,10.06,EDG Youth Team,Nidalee,Wukong,Syndra,Zoe,Sylas,0,optical spectrum E-sports,Jayce,Varus,Kalista,LeBlanc,Karma,sup,Cygood,Thresh,1099.34,bot,GENTLE,Ezreal,67334.59,mid,909,Galio,29380.77,jng,EMit,Graves,22560.79,top,Sleepy,Camille,28806.79,sup,Pudding,Nautilus,8055.61,bot,Cherub,Aphelios,43484.45,mid,Wood,Vladimir,52102.73,jng,Cheats,Rek'Sai,21183.79,top,Kahom,Ornn,26711.59
62797883,LDL,0,13/06/20,10.06,Shu Dai Xiong Gaming,Karma,Poppy,Thresh,Braum,Galio,1,eStar Young,Varus,Syndra,Graves,Maokai,Aatrox,sup,Shadow,Sett,27320.64,bot,Kepler,Senna,23410.32,mid,Duye,Zoe,53627.76,jng,Beige,Ekko,27523.34,top,M1kuya,Lucian,46787.47,sup,Dodoup,Yuumi,28050.37,bot,today,Aphelios,21151.11,mid,irma,Pantheon,229.57,jng,Bo,Karthus,78412.78,top,Spunk,Renekton,20723.59
62807886,LDL,0,13/06/20,10.06,EDG Youth Team,Nidalee,Yuumi,Trundle,Vladimir,Ornn,1,optical spectrum E-sports,Jayce,Varus,Syndra,LeBlanc,Galio,sup,Cygood,Thresh,12298.73,bot,GENTLE,Aphelios,53326.27,mid,909,Qiyana,44663.14,jng,EMit,Olaf,9514.83,top,Sleepy,Kennen,55906.78,sup,Pudding,Braum,9661.02,bot,Cherub,Ezreal,5809.64,mid,Wood,Graves,29485.17,jng,Cheats,Ekko,21371.82,top,Kahom,Sylas,33997.88
62797885,LDL,0,13/06/20,10.06,Shu Dai Xiong Gaming,Karma,Poppy,Thresh,Wukong,Sylas,1,eStar Young,Varus,Syndra,Graves,Zoe,LeBlanc,sup,Shadow,Sett,34938.34,bot,Kepler,Senna,34922.25,mid,Duye,Galio,29163.54,jng,Beige,Lee Sin,42300.27,top,M1kuya,Aatrox,42879.36,sup,Dodoup,Taric,11683.65,bot,today,Kalista,25656.84,mid,irma,Pantheon,38455.76,jng,Bo,Ekko,40407.51,top,Spunk,Olaf,30471.85
62827888,LDL,0,13/06/20,10.06,LNG Academy,Sett,Irelia,Nidalee,Mordekaiser,Gangplank,1,Victorious Gaming,Zoe,Wukong,Yuumi,Renekton,Aatrox,sup,Xuan,Karma,1955.06,bot,Picachu,Varus,73701.54,mid,Nameless,Syndra,37272.73,jng,elves,Trundle,1229.16,top,Decade,Jax,39149.23,sup,Savoki,Fiddlesticks,31447.68,bot,Spike,Kalista,26161.23,mid,Recall,Neeko,25873.07,jng,Bun,Graves,1384.22,top,sqb,Ornn,35368.78
62817889,LDL,0,13/06/20,10.06,WanZhen Esports Club,Thresh,Pantheon,Olaf,Galio,Neeko,0,All Combo,Varus,Syndra,Graves,Azir,Zoe,sup,1874,Leona,6350.97,bot,Mine,Aphelios,25962.12,mid,MaiX,Lissandra,68286.35,jng,sixsix9,Lee Sin,39295.82,top,Clowz,Renekton,26155.99,sup,L1n,Nautilus,13708.08,bot,Chase,Miss Fortune,58903.62,mid,Try9,LeBlanc,29562.12,jng,xiaohao,Trundle,20978.27,top,jkw,Wukong,33566.57
62827894,LDL,0,13/06/20,10.06,LNG Academy,Sett,Nidalee,Irelia,Graves,Olaf,1,Victorious Gaming,Zoe,Varus,Yuumi,Syndra,Jax,sup,Xuan,Karma,19514.49,bot,Picachu,Ezreal,53061.17,mid,Nameless,LeBlanc,59826.14,jng,elves,Trundle,31900.84,top,Decade,Hecarim,44426.27,sup,Savoki,Thresh,13580.17,bot,Spike,Aphelios,38387.64,mid,Recall,Neeko,42927.24,jng,Bun,Wukong,2213.78,top,sqb,Aatrox,5140.76
62817892,LDL,0,13/06/20,10.06,All Combo,Senna,Varus,Ornn,Lee Sin,Kindred,0,WanZhen Esports Club,Graves,Pantheon,Wukong,Trundle,Nidalee,sup,L1n,Nautilus,8078.79,bot,Chase,Aphelios,39335.13,mid,Try9,Syndra,36385.32,jng,like17,Rek'Sai,24977.87,top,jkw,Jax,15930.92,sup,1874,Thresh,12320.56,bot,Mine,Kalista,38603.35,mid,MaiX,LeBlanc,74570.97,jng,sixsix9,Jarvan IV,10776.04,top,Clowz,Jayce,56043.17
62817893,LDL,0,13/06/20,10.06,All Combo,Ornn,LeBlanc,Senna,Lee Sin,Kindred,0,WanZhen Esports Club,Graves,Pantheon,Varus,Galio,Rumble,sup,L1n,Thresh,8522.41,bot,Chase,Aphelios,80095.83,mid,Try9,Qiyana,26404.95,jng,like17,Taliyah,3375.27,top,jkw,Wukong,25870.17,sup,1874,Nautilus,14998.45,bot,Mine,Ezreal,53548.69,mid,MaiX,Syndra,64250.39,jng,sixsix9,Trundle,8435.86,top,Clowz,Hecarim,40040.19
62837899,LDL,0,14/06/20,10.06,FunPlus Phoenix Blaze,Thresh,Zoe,Karma,Pantheon,Talon,1,Suning-S,Varus,Nidalee,Renekton,Rumble,Twisted Fate,sup,Shenyi,Maokai,37765.96,bot,River,Senna,40178.19,mid,Insulator,LeBlanc,48742.02,jng,Youxin,Graves,74654.26,top,xiao7,Camille,67345.74,sup,Cruel,Nautilus,21563.83,bot,Shark,Kalista,85170.21,mid,forse,Qiyana,45369.68,jng,Maggie,Fiddlesticks,52460.11,top,Lilac,Aatrox,54824.47
62837900,LDL,0,14/06/20,10.06,Suning-S,Nidalee,Rumble,Galio,Senna,Ashe,0,FunPlus Phoenix Blaze,Fiddlesticks,Thresh,Varus,Ekko,Pantheon,sup,Cruel,Nautilus,15926.99,bot,Assum,Kalista,31912.65,mid,forse,LeBlanc,29644.07,jng,Maggie,Trundle,13318.12,top,Lilac,Aatrox,23593.22,sup,Shenyi,Tahm Kench,10130.38,bot,River,Miss Fortune,69457.63,mid,Insulator,Syndra,5813.82,jng,Youxin,Graves,38831.81,top,xiao7,Renekton,2782.92
62857901,LDL,0,14/06/20,10.06,Invictus Gaming Young,Thresh,Zoe,Varus,Ashe,Aphelios,1,Team WE Academy,Syndra,Kindred,Nidalee,Taric,Yuumi,sup,Lucas,Sett,14288.54,bot,Snow,Ezreal,67114.55,mid,Captain,Jayce,32734.37,jng,XUN,Ekko,2196.78,top,zs,Renekton,30523.84,sup,Zhuo,Nautilus,12252.63,bot,Simple,Kai'Sa,23784.52,mid,Yimeng,LeBlanc,22852.01,jng,Magic,Graves,10305.88,top,Coten,Aatrox,31270.59
62847903,LDL,0,14/06/20,10.06,Dominus Esports Young,Nocturne,Nidalee,Karma,Senna,Rakan,1,LGD Gaming Young Team,Varus,Thresh,Syndra,Ornn,Wukong,sup,Yui,Yuumi,32338.89,bot,xubin,Lucian,10091.22,mid,Hanlan,Pantheon,33713.78,jng,xiaohuangren,Ekko,4326.69,top,melody,Mordekaiser,48669.01,sup,L7,Nautilus,9908.69,bot,Ylj,Ezreal,66215.98,mid,Xzz,Neeko,40922.74,jng,Flora,Graves,33745.39,top,Cult,Renekton,26963.13
62857902,LDL,0,14/06/20,10.06,Invictus Gaming Young,Thresh,Zoe,Varus,Nautilus,Leona,1,Team WE Academy,Syndra,Kindred,Nidalee,Yuumi,Mordekaiser,sup,Lucas,Bard,14946.72,bot,Snow,Ezreal,89581.97,mid,Captain,Karma,4650.41,jng,XUN,Graves,22877.05,top,zs,Wukong,51163.93,sup,Zhuo,Janna,9172.13,bot,Simple,Aphelios,35766.39,mid,Yimeng,LeBlanc,26831.97,jng,Magic,Lee Sin,14077.87,top,Coten,Ornn,32049.18
62847904,LDL,0,14/06/20,10.06,Dominus Esports Young,Nocturne,Nidalee,Karma,Braum,Alistar,1,LGD Gaming Young Team,Varus,Thresh,Syndra,Mordekaiser,Wukong,sup,Yui,Sett,21306.86,bot,xubin,Kalista,26511.44,mid,Hanlan,Pantheon,39541.05,jng,xiaohuangren,Ekko,60262.45,top,melody,Poppy,3034.32,sup,L7,Tahm Kench,17402.42,bot,Fdy,Ashe,30585.46,mid,Xzz,Neeko,25659.49,jng,Flora,Graves,13655.45,top,Cult,Ornn,33048.45
62877906,LDL,0,14/06/20,10.06,Bilibili Gaming Junior,Syndra,Wukong,Varus,Trundle,Lee Sin,0,Joy Dream,Kalista,Nidalee,Sett,Yuumi,Braum,sup,Yuen,Leona,1279.36,bot,bohe,Ezreal,21289.25,mid,qingcheng,Galio,859.58,jng,Am2,Graves,7920.89,top,Myths,Renekton,14046.97,sup,Teeen,Thresh,8936.96,bot,Lpc,Aphelios,33882.57,mid,Ye,Lucian,50436.34,jng,Yueyue,Elise,18578.49,top,Humble,Ornn,18337.45
62867907,LDL,0,14/06/20,10.06,V5 87,Ornn,Syndra,LeBlanc,Mordekaiser,Lissandra,0,Rogue Warriors Shark,Varus,Karma,Yuumi,Kindred,Pantheon,sup,poge,Nautilus,14497.44,bot,Ch1rry,Veigar,33468.03,mid,ZBB,Wukong,29094.63,jng,XiaoYang,Ekko,25599.74,top,Pidgey,Renekton,41109.97,sup,xunyu,Thresh,8198.21,bot,LuXun,Aphelios,80033.25,mid,HwQ,Viktor,68877.24,jng,Xhy,Graves,30525.58,top,BoWen,Sett,45072.89
62877910,LDL,0,14/06/20,10.06,Joy Dream,Kalista,Nidalee,Sett,Lee Sin,Rek'Sai,1,Bilibili Gaming Junior,Varus,Syndra,Thresh,Ornn,Mordekaiser,sup,Teeen,Yuumi,22034.17,bot,Lpc,Ezreal,65623.24,mid,Ye,LeBlanc,55266.13,jng,Yueyue,Trundle,15385.73,top,Humble,Gnar,28269.97,sup,Yuen,Leona,7863.31,bot,bohe,Aphelios,39583.08,mid,qingcheng,Renekton,16216.15,jng,Am2,Ekko,41825.72,top,Alielie,Camille,23082.44
62867909,LDL,0,14/06/20,10.06,Rogue Warriors Shark,Karma,Yuumi,Varus,LeBlanc,Cassiopeia,0,V5 87,Aphelios,Syndra,Ornn,Kindred,Jayce,sup,xunyu,Thresh,15390.07,bot,LuXun,Miss Fortune,59400.71,mid,HwQ,Galio,4218.44,jng,Xhy,Rek'Sai,29014.18,top,BoWen,Wukong,33882.98,sup,poge,Bard,1713.83,bot,Ch1rry,Ezreal,70414.89,mid,ZBB,Corki,88031.91,jng,XiaoYang,Graves,40783.69,top,Pidgey,Renekton,36081.56
62867913,LDL,0,14/06/20,10.06,V5 87,Syndra,Aphelios,Wukong,Kassadin,Viktor,1,Rogue Warriors Shark,Karma,Varus,Renekton,Bard,Mordekaiser,sup,poge,Alistar,10589.96,bot,Ch1rry,Ezreal,69225.94,mid,ZBB,LeBlanc,65414.23,jng,XiaoYang,Graves,4136.82,top,Pidgey,Jayce,70635.98,sup,xunyu,Yuumi,33481.17,bot,LuXun,Miss Fortune,33786.61,mid,HwQ,Lucian,34163.18,jng,Xhy,Elise,25991.63,top,BoWen,Ornn,36748.95
62887914,LDL,0,15/06/20,10.06,JingNetGame,Nidalee,Vladimir,Ezreal,Ekko,Lissandra,1,optical spectrum E-sports,Varus,Elise,Syndra,Gragas,Olaf,sup,yuWWuu,Braum,12526.81,bot,Yifan,Aphelios,53688.86,mid,Novice,LeBlanc,79311.73,jng,Bandao,Lee Sin,25414.26,top,Punk,Wukong,37506.19,sup,Pudding,Sett,14453.74,bot,Cherub,Ashe,25283.44,mid,Wood,Sylas,29568.65,jng,Cheats,Trundle,6639.95,top,Kahom,Kled,31004.12
62887915,LDL,0,15/06/20,10.06,JingNetGame,Nidalee,Vladimir,Ezreal,Kled,Renekton,0,optical spectrum E-sports,Varus,Elise,Syndra,LeBlanc,Irelia,sup,yuWWuu,Braum,1532.67,bot,Yifan,Aphelios,57091.21,mid,Novice,Akali,50958.54,jng,Bandao,Lee Sin,13383.08,top,Punk,Wukong,24835.82,sup,Pudding,Nautilus,21044.78,bot,Cherub,Kai'Sa,42467.66,mid,Wood,Ekko,49728.03,jng,Cheats,Rek'Sai,35230.51,top,Kahom,Ornn,42318.41
62887916,LDL,0,15/06/20,10.06,optical spectrum E-sports,LeBlanc,Syndra,Elise,Fiora,Jax,1,JingNetGame,Ekko,Vladimir,Nidalee,Rek'Sai,Sett,sup,Pudding,Tahm Kench,957.11,bot,Cherub,Varus,65349.77,mid,Wood,Lissandra,4501.72,jng,Cheats,Trundle,1240.94,top,Kahom,Kled,4142.89,sup,yuWWuu,Thresh,13592.89,bot,Yifan,Ezreal,38208.72,mid,Novice,Sylas,40582.57,jng,Bandao,Lee Sin,21674.31,top,Punk,Gangplank,57454.13
62907917,LDL,0,15/06/20,10.06,All Combo,Zoe,Ezreal,Karma,Jax,Mordekaiser,0,LNG Academy,Pantheon,Qiyana,Varus,Jarvan IV,Nidalee,sup,L1n,Thresh,9467.37,bot,Chase,Miss Fortune,44902.11,mid,Try9,Galio,37929.47,jng,like17,Karthus,55525.26,top,jkw,Wukong,25869.47,sup,Xuan,Nautilus,22414.74,bot,Picachu,Aphelios,61907.37,mid,Nameless,Nocturne,26649.47,jng,elves,Trundle,22803.16,top,Decade,Ornn,41166.32
62897919,LDL,0,15/06/20,10.06,Vici Gaming Potential,Yasuo,Ezreal,Graves,Caitlyn,Miss Fortune,0,Legend Esport Gaming,Varus,Wukong,Syndra,Gangplank,Nautilus,sup,Jerry,Sett,27712.92,bot,Ahn,Aphelios,63351.26,mid,Strive,LeBlanc,41232.44,jng,Noble,Rek'Sai,22693.84,top,Zdz,Aatrox,35372.94,sup,Mo,Karma,26196.01,bot,Able,Kai'Sa,76165.65,mid,Xiaochao,Zoe,70529.92,jng,Ben4,Lee Sin,30364.27,top,Andy,Renekton,36770.16
62907918,LDL,0,15/06/20,10.06,All Combo,Zoe,Ezreal,Karma,LeBlanc,Ornn,1,LNG Academy,Varus,Qiyana,Pantheon,Nautilus,Braum,sup,L1n,Leona,11511.22,bot,Chase,Aphelios,61460.49,mid,Try9,Galio,46738.54,jng,xiaohao,Graves,50341.46,top,jkw,Wukong,39921.95,sup,Xuan,Thresh,14282.93,bot,Picachu,Kalista,44558.05,mid,Nameless,Syndra,49264.39,jng,elves,Trundle,16829.27,top,Decade,Malphite,40153.17
